celebrity_name,celebrity_age_during_season,celebrity_homecountry/region,celebrity_industry,simulated_vote_share,avg_judge_score
Charity Lawson,27,United States,TV Personality,0.169082,9.5
Charity Lawson,27,United States,TV Personality,0.20217,9.833333
Charity Lawson,27,United States,TV Personality,0.198677,9.833333
Ariana Madix,38,United States,TV Personality,0.091074,7.0
Ariana Madix,38,United States,TV Personality,0.076923,6.666667
Ariana Madix,38,United States,TV Personality,0.103326,8.5
Ariana Madix,38,United States,TV Personality,0.090909,8.333333
Ariana Madix,38,United States,TV Personality,0.124795,8.0
Ariana Madix,38,United States,TV Personality,0.133039,10.25
Ariana Madix,38,United States,TV Personality,0.04239,9.25
Ariana Madix,38,United States,TV Personality,0.218564,10.5
Ariana Madix,38,United States,TV Personality,0.16479,9.25
Ariana Madix,38,United States,TV Personality,0.199553,9.666667
Ariana Madix,38,United States,TV Personality,0.198417,9.833333
Tori Spelling,51,United States,Actor/Actress,0.071715,5.666667
Tori Spelling,51,United States,Actor/Actress,0.052603,6.333333
Eric Roberts,68,United States,Actor/Actress,0.063448,5.0
Eric Roberts,68,United States,Actor/Actress,0.074429,5.0
Eric Roberts,68,United States,Actor/Actress,0.074644,5.75
Reginald VelJohnson,74,United States,Actor/Actress,0.067584,5.333333
Reginald VelJohnson,74,United States,Actor/Actress,0.067561,5.0
Reginald VelJohnson,74,United States,Actor/Actress,0.068054,5.25
Chandler Kinney,24,United States,Actor/Actress,0.095649,7.666667
Chandler Kinney,24,United States,Actor/Actress,0.103095,8.0
Chandler Kinney,24,United States,Actor/Actress,0.110069,8.625
Chandler Kinney,24,United States,Actor/Actress,0.10911,8.0
Chandler Kinney,24,United States,Actor/Actress,0.131243,9.0
Chandler Kinney,24,United States,Actor/Actress,0.058225,10.666667
Chandler Kinney,24,United States,Actor/Actress,0.187998,10.0
Chandler Kinney,24,United States,Actor/Actress,0.210214,9.666667
Chandler Kinney,24,United States,Actor/Actress,0.209139,10.0
Dwight Howard ,38,United States,Athlete,0.089904,7.333333
Dwight Howard ,38,United States,Athlete,0.091147,7.333333
Dwight Howard ,38,United States,Athlete,0.082325,6.5
Dwight Howard ,38,United States,Athlete,0.176444,7.25
Dwight Howard ,38,United States,Athlete,0.152666,8.0
Dwight Howard ,38,United States,Athlete,0.036766,10.333333
Dwight Howard ,38,United States,Athlete,0.14934,8.0
Danny Amendola,39,United States,Athlete,0.082096,6.666667
Danny Amendola,39,United States,Athlete,0.084916,7.0
Danny Amendola,39,United States,Athlete,0.094584,7.5
Danny Amendola,39,United States,Athlete,0.207109,9.0
Danny Amendola,39,United States,Athlete,0.131053,8.5
Danny Amendola,39,United States,Athlete,0.138761,9.333333
Danny Amendola,39,United States,Athlete,0.163135,8.5
Danny Amendola,39,United States,Athlete,0.193459,9.0
Danny Amendola,39,United States,Athlete,0.192757,9.333333
Stephen Nedoroscik,26,United States,Athlete,0.08609,7.0
Stephen Nedoroscik,26,United States,Athlete,0.091504,7.333333
Stephen Nedoroscik,26,United States,Athlete,0.097417,7.75
Stephen Nedoroscik,26,United States,Athlete,0.089334,8.25
Stephen Nedoroscik,26,United States,Athlete,0.13756,8.0
Stephen Nedoroscik,26,United States,Athlete,0.261113,9.333333
Stephen Nedoroscik,26,United States,Athlete,0.168333,9.0
Stephen Nedoroscik,26,United States,Athlete,0.190563,8.833333
Stephen Nedoroscik,26,United States,Athlete,0.202808,9.833333
Ilona Maher,28,United States,Athlete,0.074206,6.0
Ilona Maher,28,United States,Athlete,0.084979,7.0
Ilona Maher,28,United States,Athlete,0.088413,7.0
Ilona Maher,28,United States,Athlete,0.089131,8.0
Ilona Maher,28,United States,Athlete,0.122543,8.666667
Ilona Maher,28,United States,Athlete,0.318737,8.0
Ilona Maher,28,United States,Athlete,0.164011,8.666667
Ilona Maher,28,United States,Athlete,0.202368,9.5
Ilona Maher,28,United States,Athlete,0.196227,9.5
Anna Delvey,33,Russia,Con artist,0.058002,6.0
Anna Delvey,33,Russia,Con artist,0.023324,5.666667
Brooks Nader,27,United States,Model,0.073421,6.0
Brooks Nader,27,United States,Model,0.079163,6.666667
Brooks Nader,27,United States,Model,0.095116,7.625
Brooks Nader,27,United States,Model,0.003428,8.0
Phaedra Parks,51,United States,TV Personality,0.076656,6.333333
Phaedra Parks,51,United States,TV Personality,0.084028,7.0
Phaedra Parks,51,United States,TV Personality,0.086682,7.0
Phaedra Parks,51,United States,TV Personality,0.075329,8.0
Phaedra Parks,51,United States,TV Personality,0.073291,8.0
Jenn Tran,26,United States,TV Personality,0.076554,6.333333
Jenn Tran,26,United States,TV Personality,0.072919,6.333333
Jenn Tran,26,United States,TV Personality,0.09532,7.75
Jenn Tran,26,United States,TV Personality,0.077887,8.0
Jenn Tran,26,United States,TV Personality,0.124614,8.5
Jenn Tran,26,United States,TV Personality,0.005994,10.333333
Joey Graziadei,29,United States,TV Personality,0.084675,7.0
Joey Graziadei,29,United States,TV Personality,0.090332,7.333333
Joey Graziadei,29,United States,TV Personality,0.107375,8.75
Joey Graziadei,29,United States,TV Personality,0.172228,9.0
Joey Graziadei,29,United States,TV Personality,0.12703,8.666667
Joey Graziadei,29,United States,TV Personality,0.180403,10.666667
Joey Graziadei,29,United States,TV Personality,0.167183,9.166667
Joey Graziadei,29,United States,TV Personality,0.203396,9.666667
Joey Graziadei,29,United States,TV Personality,0.199069,9.833333
Corey Feldman,54,United States,Actor/Actress,0.058058,4.5
Corey Feldman,54,United States,Actor/Actress,0.056739,5.0
Danielle Fishel,44,United States,Actor/Actress,0.076257,6.0
Danielle Fishel,44,United States,Actor/Actress,0.071208,6.333333
Danielle Fishel,44,United States,Actor/Actress,0.09247,7.0
Danielle Fishel,44,United States,Actor/Actress,0.125536,7.0
Danielle Fishel,44,United States,Actor/Actress,0.097538,7.25
Danielle Fishel,44,United States,Actor/Actress,0.111738,9.0
Danielle Fishel,44,United States,Actor/Actress,0.002715,8.75
Danielle Fishel,44,United States,Actor/Actress,0.002159,9.25
Elaine Hendrix,55,United States,Actor/Actress,0.076335,6.0
Elaine Hendrix,55,United States,Actor/Actress,0.078498,7.0
Elaine Hendrix,55,United States,Actor/Actress,0.087106,7.0
Elaine Hendrix,55,United States,Actor/Actress,0.070623,8.0
Elaine Hendrix,55,United States,Actor/Actress,0.100951,7.5
Elaine Hendrix,55,United States,Actor/Actress,0.111858,9.0
Elaine Hendrix,55,United States,Actor/Actress,0.004367,8.0
Elaine Hendrix,55,United States,Actor/Actress,0.148395,9.375
Elaine Hendrix,55,United States,Actor/Actress,0.176739,9.0
Elaine Hendrix,55,United States,Actor/Actress,0.214699,9.5
Elaine Hendrix,55,United States,Actor/Actress,0.209978,9.6666
Baron Davis,46,United States,Athlete,0.063063,5.0
Baron Davis,46,United States,Athlete,0.066643,6.0
Jordan Chiles,24,United States,Athlete,0.062873,5.0
Jordan Chiles,24,United States,Athlete,0.080766,7.333333
Jordan Chiles,24,United States,Athlete,0.094851,8.0
Jordan Chiles,24,United States,Athlete,0.092876,8.0
Jordan Chiles,24,United States,Athlete,0.105388,8.0
Jordan Chiles,24,United States,Athlete,0.114808,9.75
Jordan Chiles,24,United States,Athlete,0.173285,9.5
Jordan Chiles,24,United States,Athlete,0.152975,9.75
Jordan Chiles,24,United States,Athlete,0.145351,9.75
Jordan Chiles,24,United States,Athlete,0.203995,9.5
Jordan Chiles,24,United States,Athlete,0.210572,9.888867
Andy Richter,59,United States,Comedian,0.055689,4.5
Andy Richter,59,United States,Comedian,0.058198,5.333333
Andy Richter,59,United States,Comedian,0.090677,6.0
Andy Richter,59,United States,Comedian,0.12213,6.0
Andy Richter,59,United States,Comedian,0.078206,6.0
Andy Richter,59,United States,Comedian,0.107357,6.75
Andy Richter,59,United States,Comedian,0.131524,7.25
Andy Richter,59,United States,Comedian,0.13228,8.5
Andy Richter,59,United States,Comedian,0.106154,7.25
Robert Irwin,22,Australia,Conservationist,0.073064,7.5
Robert Irwin,22,Australia,Conservationist,0.063546,7.333333
Robert Irwin,22,Australia,Conservationist,0.083063,7.333333
Robert Irwin,22,Australia,Conservationist,0.132433,7.333333
Robert Irwin,22,Australia,Conservationist,0.090628,8.75
Robert Irwin,22,Australia,Conservationist,0.10617,9.0
Robert Irwin,22,Australia,Conservationist,0.148087,10.25
Robert Irwin,22,Australia,Conservationist,0.122291,9.5
Robert Irwin,22,Australia,Conservationist,0.122662,10.5
Robert Irwin,22,Australia,Conservationist,0.171405,9.833333
Robert Irwin,22,Australia,Conservationist,0.168409,9.888867
Hilaria Baldwin,41,United States,Entrepreneur,0.084496,7.0
Hilaria Baldwin,41,United States,Entrepreneur,0.074859,7.0
Hilaria Baldwin,41,United States,Entrepreneur,0.0848,7.333333
Hilaria Baldwin,41,United States,Entrepreneur,0.002817,7.666667
Lauren Jauregui,29,United States,Singer/Rapper,0.081832,6.5
Lauren Jauregui,29,United States,Singer/Rapper,0.077677,7.0
Lauren Jauregui,29,United States,Singer/Rapper,0.026519,6.0
Scott Hoying,34,United States,Singer/Rapper,0.063503,5.0
Scott Hoying,34,United States,Singer/Rapper,0.067069,6.0
Scott Hoying,34,United States,Singer/Rapper,0.088546,7.333333
Scott Hoying,34,United States,Singer/Rapper,0.075712,7.0
Scott Hoying,34,United States,Singer/Rapper,0.100011,7.5
Scott Hoying,34,United States,Singer/Rapper,0.028738,7.0
Alix Earle,24,United States,Social media personality,0.078755,6.5
Alix Earle,24,United States,Social media personality,0.074737,7.0
Alix Earle,24,United States,Social media personality,0.088481,7.666667
Alix Earle,24,United States,Social media personality,0.104323,8.0
Alix Earle,24,United States,Social media personality,0.111325,8.75
Alix Earle,24,United States,Social media personality,0.103958,8.75
Alix Earle,24,United States,Social media personality,0.181108,10.75
Alix Earle,24,United States,Social media personality,0.145999,9.625
Alix Earle,24,United States,Social media personality,0.144729,10.0
Alix Earle,24,United States,Social media personality,0.200931,9.666667
Alix Earle,24,United States,Social media personality,0.206617,10.0
Jen Affleck,26,United States,TV Personality,0.07348,6.0
Jen Affleck,26,United States,TV Personality,0.079107,7.333333
Jen Affleck,26,United States,TV Personality,0.079354,6.333333
Jen Affleck,26,United States,TV Personality,0.070168,7.666667
Jen Affleck,26,United States,TV Personality,0.094025,7.25
Jen Affleck,26,United States,TV Personality,0.100804,8.0
Jen Affleck,26,United States,TV Personality,0.002613,8.5
Whitney Leavitt,32,United States,TV Personality,0.090976,7.5
Whitney Leavitt,32,United States,TV Personality,0.078963,7.333333
Whitney Leavitt,32,United States,TV Personality,0.093077,8.0
Whitney Leavitt,32,United States,TV Personality,0.132711,8.333333
Whitney Leavitt,32,United States,TV Personality,0.106647,8.25
Whitney Leavitt,32,United States,TV Personality,0.11656,9.75
Whitney Leavitt,32,United States,TV Personality,0.186049,10.5
Whitney Leavitt,32,United States,TV Personality,0.150227,9.875
Whitney Leavitt,32,United States,TV Personality,0.152516,10.5
Whitney Leavitt,32,United States,TV Personality,0.002231,9.666667
Dylan Efron,33,United States,TV Personality,0.061618,5.0
Dylan Efron,33,United States,TV Personality,0.07199,6.666667
Dylan Efron,33,United States,TV Personality,0.091057,7.666667
Dylan Efron,33,United States,TV Personality,0.070671,7.666667
Dylan Efron,33,United States,TV Personality,0.115281,9.0
Dylan Efron,33,United States,TV Personality,0.098009,8.0
Dylan Efron,33,United States,TV Personality,0.170252,9.5
Dylan Efron,33,United States,TV Personality,0.145673,9.5
Dylan Efron,33,United States,TV Personality,0.151848,10.5
Dylan Efron,33,United States,TV Personality,0.20674,9.166667
Dylan Efron,33,United States,TV Personality,0.204424,9.777733
